,mode,genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key
1596,1,kindie rock,0.722157684,0.673909091,149323.2361,0.324548864,0.0018830539999999999,0.21837489699999998,-11.34620763,0.10796043300000001,128.4171345,0.667333766,44.01845238,0
1597,1,kingston on indie,0.218990556,0.578236111,216221.3194,0.756083333,0.023727909,0.136230556,-7.680152777999999,0.1207125,125.78716670000001,0.7725486109999999,43.06944444,7
1598,1,kirtan,0.8074756940000001,0.33649652799999996,493250.4028,0.163540292,0.562957857,0.11588090300000001,-18.61358681,0.040323403,104.4779625,0.16229458300000002,50.45416667,7
1599,1,kiwi rock,0.325705456,0.576998099,227340.5684,0.569187078,0.091857555,0.32634462399999997,-8.645233564,0.06365188599999999,122.4906939,0.48060072,44.94796467,11
1600,1,kizomba antigas,0.0483,0.738,342760.0,0.564,0.77,0.0724,-12.084000000000001,0.0381,108.902,0.9329999999999999,36.0,0
1601,1,kleine hoerspiel,0.7889,0.706,132796.7,0.12802,0.0,0.4204,-25.8739,0.9035,92.7413,0.5794,0.5,8
1602,1,klezmer,0.7654333329999999,0.543161111,173010.4556,0.40389444399999996,0.018382955,0.234296667,-12.55512778,0.08851333300000001,125.8424722,0.6860277779999999,13.93333333,0
1603,1,knoxville indie,0.04255,0.5025,169833.5,0.7555,7.15e-07,0.2145,-6.5475,0.0375,121.18700000000001,0.6940000000000001,46.0,2
1604,1,kodomo no ongaku,0.9805,0.335,121600.0,0.10985,5.05e-06,0.1275,-17.2525,0.0364,99.056,0.1495,36.0,3
1605,1,kolsche karneval,0.986,0.373,201771.0,0.113,0.0112,0.221,-14.696,0.0473,88.074,0.264,1.0,0
1606,1,komedi,0.98545,0.2509,226151.85,0.21785,0.108700441,0.12369000000000001,-13.24205,0.04172,95.2565,0.17660499999999998,1.45,1
1607,0,kompa,0.5528333329999999,0.728666667,381796.8333,0.5771666670000001,0.226013217,0.194833333,-9.82,0.097383333,110.92816670000002,0.760333333,25.5,4
1608,1,kora,0.6226666670000001,0.46766666700000004,276702.0,0.169666667,0.259133333,0.092733333,-20.978,0.042733333,107.55233329999999,0.46133333299999996,39.0,2
1609,0,korean classical performance,0.9130952379999999,0.313169048,305278.5714,0.12281666699999999,0.610445143,0.122211905,-25.58188095,0.062719048,91.1592619,0.223830952,46.83333333,9
1610,1,korean classical piano,0.9935,0.3795,135913.5,0.00395,0.9465,0.0986,-37.6195,0.05245,68.906,0.3495,49.0,8
1611,0,korean indie rock,0.0012900000000000001,0.583,276973.0,0.84,0.575,0.0906,-4.9639999999999995,0.034,137.977,0.44,51.0,4
1612,1,korean mask singer,0.395,0.754,215340.5,0.6185,1.02e-06,0.1995,-5.0095,0.06615,110.46600000000001,0.4865,73.0,1
1613,1,korean pop,0.387705924,0.618350498,233682.9983,0.5878250279999999,0.003267617,0.148595017,-7.590566999,0.056028239,115.87280729999999,0.536516058,49.39147287,11
1614,1,korean r&b,0.367609487,0.6567088320000001,218509.4403,0.574112678,0.024094177999999997,0.150914672,-7.18066567,0.139531937,109.7264261,0.49397678100000003,58.24059829,5
1615,1,korean trap,0.030927999999999997,0.7340000000000001,236647.0,0.701,4.09e-06,0.20199999999999999,-5.3055,0.1661,129.04,0.3395,61.0,1
1616,0,koto,0.8895,0.495666667,461817.8333,0.124333333,0.6029800000000001,0.090083333,-19.91133333,0.1351,101.3305,0.31198333300000003,14.83333333,7
1617,1,krautrock,0.547849027,0.38756198299999994,384719.4163,0.399785193,0.7258806529999999,0.17323253,-15.56213549,0.044116387,128.00797250000002,0.272083118,31.43852158,2
1618,1,kundiman,0.5780833329999999,0.6266,195818.3167,0.35450833299999995,0.113539455,0.20362333300000002,-13.68456667,0.043036667,129.8174,0.78525,37.85,0
