,mode,count,acousticness,artists,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
7192,1,1,0.971,Pier Francesco Poli,0.242,402040.0,0.35600000000000004,0.0306,0.161,-13.189,0.046,89.20200000000001,0.152,38.0
7193,1,2,0.68,Pierce Campbell,0.6579999999999999,229867.0,0.284,0.0,0.18,-15.323,0.20199999999999999,200.604,0.9129999999999999,41.0
7194,0,83,0.034831601000000004,Pierce The Veil,0.433,229752.4458,0.8680963859999999,0.020312313000000002,0.242733735,-4.643903614,0.077933735,127.86097590000001,0.345850602,50.55421687
7195,1,14,0.6541428570000001,Piero,0.5191428570000001,184899.1429,0.449285714,0.011189214,0.15327142900000001,-8.589714286,0.0354,117.93057140000002,0.6108571429999999,41.85714286
7196,1,46,0.987565217,Piero Coppola,0.38665217399999996,248276.0,0.142773913,0.250910636,0.285256522,-18.75326087,0.09686521699999999,106.52671740000001,0.29411087,0.043478261
7197,1,2,0.973,Piero Umiliani,0.26899999999999996,167314.0,0.44299999999999995,0.907,0.111,-12.812000000000001,0.0315,100.295,0.363,47.0
7198,1,2,0.672,Pierre Bachelet,0.34,238040.0,0.486,0.0,0.0592,-5.847,0.0277,72.824,0.32299999999999995,53.0
7199,1,72,0.9904444440000001,Pierre Bernac,0.414055556,144754.375,0.231311111,0.235201208,0.135018056,-16.91208333,0.060494444,104.0299306,0.221568056,6.847222222
7200,1,60,0.9766,Pierre Fournier,0.296606667,227266.6667,0.130223333,0.929433333,0.1539,-18.66923333,0.04696,103.2818333,0.482553333,10.13333333
7201,1,275,0.839490909,Pierre Monteux,0.24409672699999999,327969.7964,0.31104407300000003,0.660305045,0.247433455,-14.71343273,0.042322909000000006,105.21977450000001,0.18428,0.203636364
7202,1,2,0.995,Pierre-Alain Volondat,0.444,153640.0,0.00979,0.919,0.0957,-32.967,0.039,141.768,0.271,41.0
7203,1,48,0.9205,Pietro Mascagni,0.2488125,208702.7292,0.24038958300000002,0.32916022,0.374091667,-14.9659375,0.048816667,102.618,0.187422917,4.625
7204,0,4,0.035155,Pigeons Playing Ping Pong,0.6305,439813.5,0.7290000000000001,0.3914,0.2795,-6.585,0.035,108.4835,0.8375,51.5
7205,0,2,0.20199999999999999,Pilar Montenegro,0.691,240480.0,0.631,0.0,0.24600000000000002,-4.423,0.044000000000000004,156.005,0.9670000000000001,41.0
7206,1,4,0.0005755,Pillar,0.591,208707.0,0.887,0.0009390000000000001,0.1214,-4.4505,0.06765,106.133,0.575,50.5
7207,1,4,0.9615,Pills,0.69575,174114.0,0.15375,0.0,0.19699999999999998,-15.57275,0.22065,103.68825,0.451,0.0
7208,0,6,0.244,Pilot,0.484,194995.3333,0.653666667,0.0,0.1376,-6.581,0.046533332999999996,177.25900000000001,0.800666667,49.0
7209,0,27,0.468814815,Pimpinela,0.490333333,208422.2593,0.602740741,1.87e-06,0.38179259299999996,-8.046592593,0.066766667,115.8072963,0.566222222,45.0
7210,1,12,0.49441666700000003,Pinback,0.7998333329999999,239502.3333,0.588,0.536421167,0.174666667,-9.7255,0.042183332999999996,119.03466670000002,0.775,45.5
7211,1,2,0.0469,Pinchers,0.715,213360.0,0.35,0.0,0.0724,-13.845999999999998,0.121,81.682,0.752,39.0
7212,1,2,0.41,Pinegrove,0.488,207720.0,0.555,0.0,0.494,-7.315,0.0398,147.88,0.375,56.0
7213,1,410,0.38929612,Pink Floyd,0.383962927,313016.8293,0.41565463399999997,0.302602013,0.34859170700000003,-15.17472195,0.05943414599999999,116.56805849999999,0.25784048800000003,45.16585366
7214,1,9,0.8018888890000001,Pink Martini,0.559333333,229616.2222,0.35722222200000003,0.001093231,0.160533333,-10.66255556,0.041833333,115.8814444,0.569,52.55555556
7215,1,10,0.6694,Pink Sweat$,0.6812,161783.2,0.2874,2.3100000000000002e-05,0.1118,-10.6236,0.038560000000000004,100.2048,0.361,69.4
7216,1,4,0.2845,Pinkfong,0.825,88628.0,0.8755,0.0,0.19995,-2.6545,0.152,115.0555,0.6505,70.0
7217,1,4,0.6885,Pino Donaggio,0.2835,175133.0,0.15385,0.6459999999999999,0.114,-14.107000000000001,0.0353,135.066,0.06305,28.0
7218,1,2,0.609,Pirates Of The Mississippi,0.375,241867.0,0.243,0.0,0.12300000000000001,-17.187,0.0341,201.71200000000002,0.42100000000000004,47.0
7219,1,3,0.283533333,Piso 21,0.788333333,223135.0,0.7190000000000001,1.2e-05,0.096233333,-4.423,0.07376666700000001,95.02866667,0.696,78.33333333
7220,1,90,0.068967,Pitbull,0.7591,232204.7333,0.797566667,0.000684667,0.24570111100000003,-5.261244444,0.152233333,120.6347333,0.7149,58.46666667
7221,1,2,0.0015300000000000001,Pitchshifter,0.5329999999999999,246507.0,0.96,0.00244,0.243,-3.918,0.122,135.797,0.134,46.0
7222,1,120,0.905383333,Pittsburgh Symphony Orchestra,0.337633333,287437.75,0.19671333300000002,0.36791149700000003,0.155993333,-15.5017,0.050326667,104.96646670000001,0.293898333,2.25
7223,1,118,0.039418242,Pixies,0.522610169,165238.4068,0.633779661,0.165011518,0.167455932,-12.19655932,0.049150847000000004,127.2470847,0.607186441,45.49152542
7224,1,8,0.88875,Pixinguinha,0.59225,152148.375,0.52225,0.583629038,0.1529375,-11.290875,0.037925,111.96425,0.735125,10.625
7225,0,1,0.415,Pj Sin Suela,0.8220000000000001,243700.0,0.601,0.0,0.0797,-5.417999999999999,0.297,96.12299999999999,0.872,70.0
7226,1,19,0.037539695,Placebo,0.39,238649.8421,0.791947368,0.256951516,0.131994737,-7.216263157999999,0.055694737,144.6655263,0.277747368,59.68421053
7227,0,1,0.971,Plaid,0.525,269240.0,0.138,0.858,0.105,-23.333000000000002,0.0433,161.957,0.267,44.0
7228,0,34,0.13210588199999998,Plan B,0.812764706,210333.2059,0.781176471,0.000242726,0.28223529399999997,-5.206617647,0.132388235,109.05973529999999,0.694441176,59.47058824
7229,0,6,0.063366667,Planet Patrol,0.767,479555.6667,0.8756666670000001,0.0221,0.221966667,-6.4233333329999995,0.0801,127.28166670000002,0.7476666670000001,30.66666667
7230,1,2,0.0187,Planetshakers,0.51,244333.0,0.937,0.0,0.6809999999999999,-4.979,0.0821,141.975,0.539,56.0
7231,1,4,0.815,Planxty,0.5935,272093.0,0.4305,0.0033049999999999998,0.1445,-8.9005,0.02935,100.958,0.7225,34.0
7232,0,6,0.093222667,Plastilina Mosh,0.7646666670000001,241164.3333,0.780333333,0.001857023,0.21186666699999998,-6.331,0.10223333300000001,119.92433329999999,0.6326666670000001,57.33333333
7233,0,2,0.715,Plavi Orkestar,0.426,259733.0,0.501,0.0,0.20600000000000002,-5.306,0.0304,117.243,0.365,41.0
7234,1,2,0.114,Play,0.779,222000.0,0.7979999999999999,0.0005769999999999999,0.311,-3.2489999999999997,0.0279,114.12799999999999,0.8170000000000001,43.0
7235,0,1,0.0897,Play-N-Skillz,0.723,267987.0,0.596,0.0,0.22,-5.6770000000000005,0.153,69.008,0.784,38.0
7236,1,2,0.177,Playa,0.728,311427.0,0.33399999999999996,1.31e-06,0.10300000000000001,-11.11,0.0725,127.053,0.478,45.0
7237,0,4,0.0914,Playahitty,0.6940000000000001,236667.0,0.9359999999999999,0.129,0.39299999999999996,-7.846,0.0301,133.83100000000002,0.924,56.5
7238,1,67,0.117020985,Playboi Carti,0.7883731340000001,192442.3134,0.6138656720000001,5.5799999999999994e-05,0.245416418,-6.382014925,0.227702985,134.4364925,0.425238806,63.88059701
7239,1,2,0.03955,Playero,0.7725,853670.0,0.66,1.0199999999999999e-05,0.2355,-12.4805,0.11035,104.8955,0.8005,42.5
7240,1,4,0.006475,Pleasure,0.7859999999999999,343400.0,0.595,0.42665,0.05605,-11.16,0.03915,110.5455,0.89,40.0
7241,0,2,0.439,Plested,0.451,190619.0,0.452,0.0,0.478,-9.363,0.0574,57.523,0.386,62.0
7242,1,34,0.080350529,Plies,0.657647059,232484.0588,0.6723823529999999,0.0,0.185285294,-5.795264706,0.204438235,122.0738824,0.540323529,50.44117647
7243,0,6,0.387816667,Plumb,0.571666667,245831.3333,0.523,0.005768186999999999,0.114033333,-5.684333333,0.029033332999999998,123.70366670000001,0.1693,48.33333333
7244,0,2,0.0203,Plums,0.488,206354.0,0.763,0.37,0.34299999999999997,-5.331,0.03,155.66299999999998,0.716,57.0
7245,1,2,0.11,Plumtree,0.474,216267.0,0.902,0.0506,0.102,-8.595,0.0736,194.34099999999998,0.95,38.0
7246,1,21,0.9310952379999999,Plcido Domingo,0.302285714,211754.2381,0.207904762,0.016227548999999997,0.276390476,-16.74328571,0.048785714,115.3471429,0.21483333300000002,22.33333333
7247,1,4,0.3955,Pochy Y Su Cocoband,0.6625,262673.5,0.8395,4.13e-05,0.1125,-5.0435,0.13235,141.9425,0.773,45.0
7248,1,36,0.12101316699999999,Poco,0.5367222220000001,255034.0,0.485944444,0.090389367,0.120533333,-14.077,0.034416667000000005,116.7323333,0.656388889,27.77777778
7249,0,6,0.246666667,Poe,0.6233333329999999,248924.3333,0.577666667,0.0413367,0.197666667,-9.871,0.0873,146.964,0.537666667,36.0
7250,1,2,0.0781,Pogo,0.6779999999999999,164065.0,0.551,0.00941,0.122,-11.036,0.0348,99.99799999999999,0.45799999999999996,50.0
7251,1,7,0.17708571399999998,Point Blank,0.7581428570000001,397496.2857,0.569,0.019842371,0.24537142899999997,-9.650428571,0.278885714,121.1421429,0.486714286,39.0
7252,1,2,0.466,Point Of Grace,0.486,304107.0,0.40299999999999997,0.00116,0.295,-9.626,0.0306,114.09299999999999,0.18,34.0
7253,1,72,0.076946667,Poison,0.5076666670000001,227675.9444,0.892166667,0.022003351,0.235675,-3.681638889,0.060477777999999996,133.9326111,0.532805556,41.44444444
7254,0,1,0.583,Poison Pen,0.6859999999999999,288667.0,0.631,0.0,0.32899999999999996,-7.457999999999999,0.386,86.27600000000001,0.65,47.0
7255,0,1,0.22699999999999998,Pokey,0.675,280195.0,0.742,0.0,0.287,-6.3260000000000005,0.032,96.052,0.7929999999999999,46.0
7256,0,10,0.12534,Pokmon,0.675,132765.4,0.9176,6.620000000000001e-05,0.31296,-4.3172,0.13154000000000002,125.6256,0.64,49.6
7257,1,2,0.0378,Polaris,0.594,156027.0,0.5670000000000001,0.000354,0.0894,-9.363,0.0374,132.368,0.574,40.0
7258,0,4,0.1426,Polo & Pan,0.6945,233560.0,0.7135,0.02445,0.1401,-6.4475,0.0319,95.02,0.377,66.5
7259,1,2,0.13699999999999998,Polo Montaez,0.469,364573.0,0.528,0.0,0.0884,-10.359000000000002,0.0412,95.991,0.637,65.0
7260,1,2,0.000601,Polska Radio One,0.282,348187.0,0.39799999999999996,0.845,0.105,-10.2,0.0288,178.12099999999998,0.223,0.0
7261,1,6,0.45070566700000003,Polvo,0.5033333329999999,271480.0,0.640333333,0.37336666700000004,0.22263333300000002,-9.844,0.0407,101.3616667,0.536666667,33.66666667
7262,0,3,0.00040486699999999994,Polyphia,0.593666667,232461.0,0.827333333,0.513,0.182933333,-5.213666667,0.062133333,114.682,0.442,59.0
7263,0,2,0.0473,Pomplamoose,0.408,185316.0,0.563,0.0,0.0781,-5.97,0.0375,118.565,0.5579999999999999,61.0
7264,1,2,0.005229999999999999,Pond,0.335,224973.0,0.825,0.0042899999999999995,0.226,-5.598,0.0506,177.15599999999998,0.682,59.0
7265,1,2,0.418,Ponzoa Musical,0.607,184294.0,0.659,2.0399999999999998e-05,0.0804,-7.066,0.0625,117.03200000000001,0.605,47.0
7266,1,6,0.363,Pooh,0.47433333299999997,265527.6667,0.492666667,1.85e-06,0.1773,-7.685333332999999,0.035833332999999995,124.43133329999999,0.45,49.33333333
7267,1,4,0.4765,Poolside,0.7615,339458.5,0.607,0.6920000000000001,0.348,-7.4455,0.03595,109.00299999999999,0.8715,66.5
7268,1,4,0.009475,Poor Righteous Teachers,0.8255,290660.0,0.7895,0.0302,0.0721,-7.8095,0.2845,91.3485,0.74,43.5
7269,1,52,0.221898077,Pop Smoke,0.681903846,175539.9808,0.642346154,0.000133466,0.198096154,-6.309538462000001,0.248098077,120.09,0.436519231,75.63461538
7270,0,10,0.1853,Popcaan,0.5634,207296.6,0.6813,0.0,0.3319,-7.3099,0.2013,99.8283,0.5317,58.1
7271,0,2,0.11599999999999999,Poppy,0.8859999999999999,145272.0,0.893,0.0737,0.145,-2.713,0.0612,116.01,0.8140000000000001,70.0
7272,1,10,0.15993502,Porno for Pyros,0.4562,219365.4,0.5016,0.16962120000000003,0.1406,-10.8076,0.03166,106.9676,0.3296,43.2
7273,1,10,0.0156082,PornoGraffitti,0.529,251845.4,0.941,0.0,0.21964,-4.0062,0.0779,132.1586,0.6066,54.2
7274,1,4,0.3415,Porta,0.6729999999999999,387968.5,0.7855,0.0,0.16655,-4.4510000000000005,0.3015,132.924,0.675,60.5
7275,1,2,0.142,Porter,0.301,322013.0,0.6759999999999999,3.85e-06,0.12300000000000001,-6.66,0.0344,134.97299999999998,0.13,58.0
7276,1,26,0.616230769,Porter Wagoner,0.557192308,155173.3846,0.389346154,3.16e-05,0.28265384600000004,-11.80119231,0.035230769,113.8111923,0.653346154,25.5
7277,1,40,0.345565,Portishead,0.54165,272823.35,0.50615,0.164446601,0.19534,-8.5692,0.0651,105.60725,0.27484000000000003,50.35
7278,0,5,0.12492,Portrait,0.7468,288360.0,0.7198,0.009750668,0.1552,-9.8706,0.07932,112.8218,0.5756,40.2
7279,1,2,0.0774,Positive K,0.812,232773.0,0.753,0.0,0.341,-13.252,0.11800000000000001,103.75399999999999,0.787,47.0
7280,1,10,0.00027089999999999997,Possessed,0.13296,216266.6,0.986,0.0637302,0.2164,-5.154,0.13226,94.9604,0.03312,33.4
7281,1,109,0.289419725,Post Malone,0.640917431,207217.9908,0.61740367,0.000149831,0.143070642,-5.683853211000001,0.082182569,123.59422020000001,0.366394495,72.90825688
7282,1,24,0.108306667,Pouya,0.804291667,184603.9583,0.661791667,0.073289429,0.11604166699999999,-6.5007916670000006,0.1463875,112.30029170000002,0.304008333,61.25
7283,1,2,0.0016300000000000002,Powderfinger,0.445,276627.0,0.823,0.0,0.43,-5.415,0.0302,85.935,0.48700000000000004,64.0
7284,1,10,0.00632634,Powerman 5000,0.5778,192917.2,0.92,0.00581768,0.14626,-3.2089999999999996,0.09128,137.382,0.5538,50.0
7285,0,10,0.00147262,Powerwolf,0.2936,220933.2,0.9066,0.00118705,0.2099,-4.7698,0.0554,111.83,0.368,55.8
7286,1,9,0.425777778,Powfu,0.7975555559999999,190811.1111,0.43177777799999995,5.5e-05,0.22418888899999997,-10.13088889,0.15286666699999998,116.77733329999998,0.342888889,69.88888889
7287,1,4,0.616,Prabhakar Karekar,0.3595,380073.5,0.585,0.40452,0.445,-11.363,0.1052,130.951,0.5995,0.0
7288,1,2,0.8015,Prague Chamber Orchestra,0.0635,388500.0,0.0837,0.9085,0.17515,-20.2755,0.0191,45.4775,0.0197,46.5
7289,0,1,0.95,Prague Symphony Orchestra,0.51,142560.0,0.0644,0.9740000000000001,0.059000000000000004,-23.718000000000004,0.0383,116.02,0.0941,49.0
7290,1,5,0.9918,Prakash,0.5386,174002.6,0.158,0.4428,0.19605999999999998,-13.2508,0.15855999999999998,89.5026,0.61,0.0
7291,1,4,0.99525,Pran,0.5185,196943.0,0.19575,0.7040000000000001,0.155,-12.72775,0.170325,69.7935,0.53125,0.0
7292,1,1,0.0335,Pras,0.818,261133.0,0.653,5.46e-06,0.22,-8.396,0.204,99.931,0.5329999999999999,67.0
7293,0,4,0.00207,Praying Mantis,0.325,279466.5,0.7809999999999999,0.40155,0.06685,-6.909,0.05825,153.6855,0.5505,39.5
7294,0,2,0.42,Preditah,0.71,181510.0,0.662,0.0,0.0723,-5.947,0.175,130.037,0.755,70.0
7295,0,4,0.9935,Prem,0.4645,190186.5,0.15235,0.1873,0.0947,-12.215,0.1776,78.372,0.5595,0.0
7296,1,4,0.2834,Preme,0.7395,270671.75,0.74125,0.0,0.1352,-5.035,0.213,122.1315,0.55975,58.5
7297,1,2,0.225,Presizzo,0.785,175693.0,0.616,3.8e-05,0.14400000000000002,-8.949,0.0466,103.759,0.8270000000000001,52.0
7298,0,2,0.006809999999999999,Pressure,0.664,258653.0,0.6859999999999999,0.0,0.135,-6.172999999999999,0.174,86.352,0.529,54.0
7299,1,75,0.12312728,Pretenders,0.55952,236568.2667,0.73624,0.10521012800000001,0.182552,-8.403026667,0.045182667,134.2967467,0.6755013329999999,35.01333333
7300,0,2,0.00131,Pretty Maids,0.529,323960.0,0.843,0.231,0.18,-11.934000000000001,0.0548,111.36399999999999,0.212,43.0
7301,1,20,0.060677499999999995,Pretty Ricky,0.7288,262796.6,0.615,0.0,0.13305,-5.9508,0.08371,111.9251,0.4487,51.7
7302,1,2,0.00128,Priestess,0.52,185800.0,0.8859999999999999,0.0,0.0846,-2.387,0.0454,121.945,0.636,50.0
7303,0,2,0.00346,Prime,0.7390000000000001,494167.0,0.48700000000000004,0.838,0.14400000000000002,-8.776,0.040999999999999995,139.993,0.342,0.0
7304,1,2,0.9640000000000001,Primer Dia,0.198,166901.0,0.125,0.92,0.11199999999999999,-22.252,0.040999999999999995,95.65299999999999,0.0388,61.0
7305,1,100,0.10331516800000001,Primus,0.5684,259515.5,0.82636,0.280515008,0.17649,-8.4492,0.094282,125.17754,0.56704,39.94
7306,1,288,0.197358562,Prince,0.6974756940000001,302769.1181,0.548179167,0.064799777,0.223452083,-12.37059028,0.07406423599999999,119.62278470000001,0.625064583,40.67708333
7307,1,10,0.32508000000000004,Prince Buster,0.7758,171117.0,0.591,0.12298437599999999,0.24352,-9.6776,0.14604,132.4556,0.868,31.6
7308,1,2,0.0173,Prince Dre,0.87,151000.0,0.563,0.0,0.11900000000000001,-8.373,0.451,159.931,0.725,70.0
7309,0,2,0.527,Prince Jazzbo,0.675,205293.0,0.69,0.501,0.146,-9.019,0.345,74.053,0.79,33.0
7310,0,2,0.387,Princess,0.746,215093.0,0.9159999999999999,2.21e-06,0.081,-8.152999999999999,0.0441,104.07600000000001,0.633,40.0
7311,0,2,0.0218,Priscila y Sus Balas De Plata,0.7659999999999999,201427.0,0.6679999999999999,0.0,0.0938,-8.057,0.0537,154.90200000000002,0.9059999999999999,42.0
7312,0,2,0.0246,Priscilla,0.54,290233.0,0.978,0.341,0.19899999999999998,-6.858,0.0565,154.467,0.858,46.0
7313,1,4,0.3665,Priscilla Block,0.5379999999999999,183613.0,0.6559999999999999,0.0,0.1345,-4.5265,0.03255,150.067,0.5495,66.0
7314,1,4,0.7070000000000001,Prisma,0.659,209676.0,0.494,0.0,0.295,-7.768,0.0238,103.59100000000001,0.354,55.0
7315,0,6,0.993,Priya,0.705666667,198417.3333,0.172666667,0.468633333,0.179666667,-11.45333333,0.34866666700000004,91.27799999999999,0.7390000000000001,0.0
7316,1,2,0.981,Pro Arte Orchestra,0.491,124867.0,0.311,0.0364,0.263,-16.122,0.0485,110.3,0.688,12.0
7317,1,2,0.00035299999999999996,Pro-Pain,0.485,221707.0,0.956,0.0233,0.0699,-4.126,0.11,144.14600000000002,0.609,36.0
7318,0,9,0.16641777800000002,Problem,0.674555556,212990.2222,0.6226666670000001,4.76e-06,0.150177778,-6.442555556,0.166455556,103.2265556,0.523555556,53.66666667
7319,0,7,0.131271429,Prodigy,0.685857143,239152.2857,0.6591428570000001,0.00012142899999999999,0.172871429,-7.799428571,0.367285714,127.87371429999999,0.5978571429999999,43.42857143
7320,1,10,0.5694,Professor Longhair,0.5824,186218.8,0.5738,0.05473658,0.22399999999999998,-9.7068,0.03896,139.9648,0.8686,34.4
7321,0,2,0.226,Profyle,0.6940000000000001,297893.0,0.617,0.0,0.247,-3.5589999999999997,0.049,114.064,0.305,34.0
7322,1,53,0.067981449,Project Pat,0.8267358490000001,216431.0755,0.722566038,0.000699251,0.178416981,-6.46490566,0.18244150899999997,135.18524530000002,0.595603774,44.09433962
7323,1,2,0.28,Proleter,0.8009999999999999,275751.0,0.546,0.929,0.141,-7.256,0.132,94.0,0.902,58.0
7324,1,6,0.0023466,Prong,0.6103333329999999,262635.3333,0.785666667,0.134733333,0.12273333300000001,-8.182,0.047266667000000005,124.01933329999999,0.6859999999999999,41.33333333
7325,1,8,0.079235,Propaganda,0.6195,302883.5,0.72125,0.6055,0.214075,-12.6445,0.035175,128.08525,0.58625,42.75
7326,1,12,0.006454667,Propagandhi,0.48166666700000005,160495.6667,0.828833333,0.0013525,0.186683333,-5.965666667000001,0.0664,120.103,0.660333333,39.5
7327,0,1,0.0026100000000000003,Propellerheads,0.7170000000000001,242533.0,0.8290000000000001,0.0147,0.106,-5.432,0.0367,144.04,0.7290000000000001,50.0
7328,0,2,2.9299999999999997e-05,Protest The Hero,0.36200000000000004,265409.0,0.76,0.0031,0.32799999999999996,-10.179,0.0787,112.738,0.321,43.0
7329,0,3,0.14564666699999998,Protoje,0.820333333,186910.6667,0.737666667,0.0,0.060666667,-3.775,0.055266667,123.99666670000002,0.705666667,55.66666667
7330,1,1,0.00454,Pruno,0.867,219733.0,0.6709999999999999,1.78e-06,0.096,-4.87,0.16899999999999998,105.027,0.228,44.0
7331,1,10,0.5052,Psychic TV,0.5012,218079.2,0.42023999999999995,0.2991634,0.2065,-15.0296,0.05842000000000001,138.6692,0.5548,36.8
7332,1,2,0.344,Psycho,0.701,310560.0,0.467,0.0,0.0516,-13.573,0.0502,138.27200000000002,0.187,50.0
7333,1,2,0.0006230000000000001,Psychonaut,0.813,522353.0,0.32899999999999996,0.57,0.0728,-12.632,0.0775,136.00799999999998,0.14300000000000002,0.0
7334,1,2,0.00182,Psychostick,0.682,134560.0,0.657,0.011000000000000001,0.626,-7.395,0.40399999999999997,123.23,0.37799999999999995,47.0
7335,0,1,9.470000000000001e-05,Psymbionic,0.5479999999999999,261401.0,0.731,0.0118,0.361,-6.287000000000001,0.0334,156.968,0.484,48.0
7336,1,12,0.082676667,Public Announcement,0.7446666670000001,283040.0,0.495,4.04e-06,0.13801666699999998,-8.929333332999999,0.046816667,111.76016670000001,0.45015,39.5
7337,1,21,0.034821165,Public Image Ltd.,0.47128571399999997,341153.0,0.703714286,0.193032368,0.265190476,-11.29604762,0.048280952,121.5912381,0.618619048,29.71428571
7338,0,4,0.3335,Puerto Rican Power,0.6795,251253.0,0.8735,1.88e-06,0.035,-8.7545,0.04255,140.56,0.9185,64.0
7339,1,18,0.053324444000000006,Pulp,0.404888889,278164.4444,0.725666667,0.00221116,0.160144444,-8.041222222,0.045366667,127.5938889,0.373666667,54.77777778
7340,0,1,0.583,Pumpkinhead,0.6859999999999999,288667.0,0.631,0.0,0.32899999999999996,-7.457999999999999,0.386,86.27600000000001,0.65,47.0
7341,0,3,0.33899999999999997,Punch,0.46666666700000003,241231.6667,0.6326666670000001,0.0,0.151,-5.103666667,0.176266667,80.93666667,0.35566666700000005,61.0
7342,1,1,0.069,Punchline,0.9259999999999999,257493.0,0.532,0.0,0.0619,-12.841,0.29100000000000004,93.352,0.873,41.0
7343,1,32,0.40687125,Pure Prairie League,0.4521875,232003.375,0.419,0.000741016,0.096625,-14.5991875,0.0380625,122.714625,0.525125,32.4375
7344,1,1,0.000554,Puri,0.899,111852.0,0.528,0.0101,0.105,-5.442,0.18100000000000002,100.037,0.456,78.0
7345,0,2,0.9890000000000001,Purshottam,0.36700000000000005,193486.0,0.262,1.21e-05,0.452,-10.532,0.0818,176.206,0.42,0.0
7346,0,16,0.262355,Puscifer,0.593625,242736.5,0.63175,0.11526781400000001,0.1414625,-7.587125,0.0709875,138.55425,0.4290375,47.0
7347,0,1,0.5489999999999999,Pusher,0.79,175266.0,0.9390000000000001,0.218,0.636,-1.8019999999999998,0.0571,102.044,0.40299999999999997,58.0
7348,1,8,0.3945,Pussycat,0.5489999999999999,222843.25,0.555,0.00017395,0.177,-9.20275,0.028525,113.7615,0.5965,46.75
7349,1,2,0.0117,Puzzle,0.42,163515.0,0.544,0.8029999999999999,0.166,-13.45,0.0465,90.09200000000001,0.59,60.0
7350,1,16,0.051548000000000004,Pylon,0.499625,236993.25,0.79575,0.5275774999999999,0.0923375,-7.261125,0.0714,150.034375,0.524625,26.0
7351,1,49,0.563522449,Prez Prado,0.65244898,160457.7551,0.643918367,0.544256163,0.160306122,-9.308897959,0.09509795900000001,127.00116329999999,0.7543265309999999,19.14285714
7352,1,2,0.0896,Q Lazzarus,0.772,187720.0,0.409,0.252,0.0522,-15.061,0.0355,125.476,0.495,60.0
7353,1,37,0.155257297,Q-Tip,0.792189189,259262.7568,0.643405405,0.004949328,0.137767568,-6.881162162000001,0.240410811,98.09681081,0.6919729729999999,47.51351351
7354,0,6,0.087433333,Quad City DJ's,0.829666667,334924.3333,0.954666667,0.000171,0.34566666700000004,-4.917666667,0.06646666700000001,134.6896667,0.905666667,52.33333333
7355,1,2,0.0817,Quan,0.674,263453.0,0.588,0.0,0.14800000000000002,-6.428,0.303,82.025,0.21899999999999997,45.0
7356,1,6,0.038919999999999996,Quantic,0.655,252353.1667,0.8583333329999999,0.586045383,0.12916666699999999,-8.071666667,0.054066667,126.46083329999999,0.662666667,45.16666667
7357,1,8,0.10733499999999999,Quarterflash,0.57375,237903.25,0.47275,4.01e-06,0.114275,-13.7815,0.049275,109.91225,0.5555,38.25
7358,0,2,0.7759999999999999,Quarteto Jobim-Morelenbaum,0.7809999999999999,156502.0,0.47700000000000004,0.0346,0.0954,-9.463,0.0818,150.14700000000002,0.375,55.0
7359,1,2,0.8290000000000001,Quartetto Italiano,0.504,585813.0,0.125,0.20600000000000002,0.0925,-17.725,0.0394,134.77100000000002,0.564,0.0
7360,1,21,0.154618095,Quasimoto,0.670285714,174863.5714,0.706142857,0.021225714,0.350980952,-7.5889999999999995,0.370666667,98.75438095,0.610619048,43.19047619
7361,1,70,0.166156571,Quavo,0.7704714290000001,212303.9143,0.6369428570000001,0.024690839,0.172431429,-5.491928571,0.14608285699999998,137.61552859999998,0.416708571,65.88571429
7362,1,818,0.282328384,Queen,0.458279462,232063.9022,0.602340098,0.032229428,0.26248349600000004,-9.812188264,0.070542665,116.83958559999999,0.432179951,32.67481663
7363,1,15,0.192001333,Queen Latifah,0.6364,272469.5333,0.590733333,0.008009528,0.2024,-9.058666667,0.23529333300000002,131.5296667,0.504466667,44.73333333
7364,0,6,0.217633333,Queen Pen,0.825333333,286835.6667,0.699666667,0.0,0.322333333,-5.2453333330000005,0.232333333,90.46166667,0.653,56.66666667
7365,1,1,0.973,Queensland Symphony Orchestra,0.205,296040.0,0.23600000000000002,0.907,0.105,-12.722999999999999,0.0359,111.50299999999999,0.0599,35.0
7366,1,108,0.110450526,Queensrche,0.45890740700000004,285272.8519,0.8854259259999999,0.055993264,0.329444444,-4.897907407,0.09665555599999999,121.54435190000001,0.256487037,33.27777778
7367,1,4,0.0003937,Quicksand,0.442,200620.0,0.8085,0.15405,0.3005,-7.977,0.04705,173.8685,0.426,37.0
7368,1,56,0.10193353599999999,Quiet Riot,0.43010714299999997,259529.5,0.8478571429999999,0.044573703,0.208653571,-7.6776071429999995,0.07515,128.1263929,0.504285714,36.17857143
7369,1,4,0.0123725,Quietdrive,0.4635,225860.0,0.7645,0.0,0.3985,-6.733,0.0403,104.9525,0.2595,48.5
7370,1,38,0.219848947,Quinn XCII,0.722315789,208123.0263,0.6331315789999999,0.001051102,0.1619,-5.733868421,0.10199473699999999,120.28205259999999,0.502631579,61.15789474
7371,1,63,0.88452381,Quintette du Hot Club de France,0.6957936509999999,176742.4127,0.31287619,0.6008424760000001,0.159342857,-14.78196825,0.14295396800000001,133.7340952,0.7491269840000001,20.73015873
7372,0,2,0.0071,R-Tem,0.753,570540.0,0.67,0.894,0.11699999999999999,-8.179,0.0851,126.023,0.177,0.0
